TransactionId;CustomerId;PolicyNumber;PolicyContractDate;IncidentOcurredDate;IncidentReportDate;InsuranceType;PremiumAmount;ClaimAmount;CustomerName;AdressStreet;AdressNumber;City;State;PostalCode;SSN;MaritalStatus;AgeInsured;Tenure;EmploymentStatus;NoFamilyMembers;RiskSegmentation;HouseType;SocialClass;InsuredEducationLevel;IncidentSeverity;AuthorityContacted;AnyInjury;PoliceReportAvaible;IncidentState;IncidentCity;IncidentHourOfTheDate;AgentId;VendorId;ClaimStatus
TXN00001060;A00008899;PLC00009259;19/6/2015;4/7/2020;7/7/2020;Health;13981;15000;Nicholas Denes;National Street;606;Fayetteville;AR;72701;177-99-2896;N;47;102;Y;7;L;Mortgage;MI;MD;Total Loss;Police;1;1;AZ;Glendale;5;AGENT00971;VNDR00108;A
TXN00001061;A00002792;PLC00002485;9/6/2014;6/7/2020;8/7/2020;Travel;5641;3000;Dorothy Shafer;Richardson Road;8;Barre;VT;5641;557-66-2869;Y;55;65;Y;5;M;Own;LI;Bachelor;Minor Loss;Ambulance;1;0;GA;Savannah;3;AGENT01143;VNDR00034;A
TXN00001062;A00004440;PLC00005234;4/4/2019;10/7/2020;10/7/2020;Motor;13791;1000;James Poormon;Callan Avenue;424;San Leandro;CA;94577;845-39-1382;Y;58;92;Y;5;M;Mortgage;HI;High School;Minor Loss;Other;1;1;CT;Manchester;18;AGENT01062;VNDR00229;A
TXN00001063;A00001209;PLC00003989;19/11/2016;7/7/2020;9/7/2020;Mobile;1032;700;James Lyvers;R Street Northwest;3607;Washington;DC;20007;346-41-3514;N;49;17;Y;5;L;Own;LI;High School;Minor Loss;Other;1;1;AK;Anchorage;2;AGENT00529;VNDR00277;A
TXN00001064;A00001861;PLC00004669;4/7/2016;8/7/2020;9/7/2020;Travel;5713;5000;Amanda Turnbull;West 81st Avenue;8159;Arvada;CO;80005;835-34-7439;Y;64;119;N;3;L;Own;LI;Bachelor;Total Loss;Police;1;0;AZ;Glendale;13;AGENT00584;VNDR00126;A
TXN00001065;A00008447;PLC00005267;13/7/2011;24/6/2020;29/6/2020;Health;17798;15000;Hal Perdue;Downey Road;8726;Severn;MD;21144;848-48-2407;Y;40;9;Y;2;L;Mortgage;HI;PhD;Major Loss;Police;1;1;AR;Fayetteville;17;AGENT00309;VNDR00498;A
TXN00001066;A00005968;PLC00001842;11/8/2015;6/7/2020;8/7/2020;Travel;6325;5000;Susan Collins;Northwest 31st Street;1136;Oklahoma City;OK;73118;091-04-2759;Y;49;44;Y;7;H;Mortgage;MI;College;Total Loss;Police;0;0;CO;Golden;13;AGENT01050;VNDR00317;A
TXN00001067;A00001259;PLC00002032;2/11/2013;30/6/2020;5/7/2020;Life;5552;85000;Steve Loya;Depew Street;7915;Arvada;CO;80003;041-25-8218;N;36;89;Y;7;M;Own;HI;Bachelor;Major Loss;Ambulance;1;1;CO;Arvada;18;AGENT00025;VNDR00486;A
TXN00001068;A00007454;PLC00009989;8/10/2016;1/7/2020;6/7/2020;Travel;864;2000;Ricky Petrie;Willena Avenue;2534;Montgomery;AL;36107;211-82-8250;N;51;87;Y;3;L;Rent;MI;Bachelor;Minor Loss;Police;1;1;CT;Manchester;3;AGENT00439;VNDR00019;A
TXN00001069;A00001772;PLC00002259;25/10/2015;3/7/2020;6/7/2020;Health;17398;8000;Molly Marcus;Pine Glen Circle;10222;Louisville;KY;40291;230-61-5286;Y;52;85;Y;6;L;Rent;MI;High School;Major Loss;Other;1;1;AK;Anchorage;0;AGENT00301;VNDR00252;A
TXN00001070;A00003404;PLC00004489;8/7/2011;2/7/2020;7/7/2020;Life;6683;64000;Phyllis Marco;Hayes Drive;102;Pooler;GA;31322;050-06-4967;Y;49;10;Y;7;M;Rent;HI;Bachelor;Major Loss;Police;1;1;DC;Washington;20;AGENT00375;VNDR00037;A
TXN00001071;A00001040;PLC00005278;17/5/2012;24/6/2020;29/6/2020;Motor;9327;2000;Juan Uribe;Calfoster Drive;75;Wolcott;VT;5680;851-98-3798;Y;48;111;Y;7;H;Mortgage;HI;High School;Major Loss;Ambulance;1;1;OK;Oklahoma City;13;AGENT01197;VNDR00037;A
TXN00001072;A00000159;PLC00005224;20/4/2018;5/7/2020;8/7/2020;Travel;5696;2000;Michael Hill;East Onyx Trail;2426;Fayetteville;AR;72701;251-29-5596;Y;50;81;Y;4;L;Own;MI;High School;Major Loss;Police;1;1;AL;Montgomery;20;AGENT00062;;A
TXN00001073;A00006892;PLC00009934;28/6/2019;12/7/2020;12/7/2020;Property;15688;17000;James Dill;Hacker Street;20;Worcester;MA;1603;558-16-8447;Y;35;32;Y;5;M;Mortgage;LI;High School;Major Loss;None;0;1;FL;Panama City;17;AGENT00740;;A
TXN00001074;A00003238;PLC00008613;3/1/2013;3/7/2020;6/7/2020;Health;11776;19000;Esther Griffith;Pierce Way;8752;Arvada;CO;80003;272-95-6533;Y;57;103;Y;5;M;Rent;LI;Bachelor;Total Loss;Ambulance;1;1;MD;Glen Burnie;21;AGENT00845;VNDR00504;A
TXN00001075;A00004697;PLC00008090;11/4/2013;5/7/2020;8/7/2020;Property;11646;28000;Tammy Pedraza;Furman Place;3;Swanton;VT;5488;394-79-5437;Y;60;108;Y;5;M;Mortgage;MI;PhD;Total Loss;Other;1;1;TN;Nashville;13;AGENT00283;VNDR00254;A
TXN00001076;A00006657;PLC00007614;24/2/2017;4/7/2020;7/7/2020;Motor;742;1000;Karen James;Seaton Place Northwest;110;Washington;DC;20001;244-68-3055;Y;29;68;Y;7;H;Own;MI;MD;Major Loss;Police;0;1;CO;Arvada;5;AGENT01033;;A
TXN00001077;A00001365;PLC00004392;22/2/2016;27/6/2020;2/7/2020;Mobile;68;200;Robert Palazzi;Newman Street;7968;Arvada;CO;80005;533-13-3789;Y;30;21;Y;4;L;Own;LI;High School;Minor Loss;Police;0;1;AR;Fayetteville;21;AGENT00054;;A
TXN00001078;A00003181;PLC00001013;21/6/2016;12/7/2020;12/7/2020;Property;13764;13000;Daniel Gonzales;Colt Drive;253;Nashville;TN;37221;134-23-3540;Y;41;82;Y;2;L;Rent;HI;College;Total Loss;Ambulance;0;1;AK;Anchorage;19;AGENT01108;;A
TXN00001079;A00000623;PLC00009212;4/5/2017;2/7/2020;7/7/2020;Health;10499;3000;Michael Knaff;Brewer Drive;347;Nashville;TN;37211;131-84-3665;Y;41;59;Y;5;L;Rent;MI;Bachelor;Minor Loss;Ambulance;1;0;MA;Everett;12;AGENT00175;VNDR00206;A
TXN00001080;A00005877;PLC00001174;14/10/2011;1/7/2020;6/7/2020;Motor;13732;8000;Marty Beam;Teller Street;5743;Arvada;CO;80002;380-79-1705;Y;56;37;Y;3;L;Mortgage;LI;High School;Major Loss;Ambulance;1;1;OK;Oklahoma City;17;AGENT00436;VNDR00274;A
TXN00001081;A00001341;PLC00008534;1/3/2015;28/6/2020;3/7/2020;Property;8337;10000;David Pleasant;Windermere Drive;30;Agawam;MA;1030;692-91-2636;N;60;78;Y;6;M;Rent;MI;College;Major Loss;Police;0;0;FL;Panama City Beach;13;AGENT00491;;A
TXN00001082;A00003321;PLC00001277;20/11/2018;28/6/2020;3/7/2020;Motor;9367;3000;Anna Moya;East Redbud Lane;481;Fayetteville;AR;72703;869-18-0324;N;38;71;Y;3;L;Mortgage;HI;PhD;Minor Loss;Other;1;1;AR;Fayetteville;6;AGENT00033;VNDR00043;A
TXN00001083;A00008537;PLC00007517;9/10/2011;6/7/2020;8/7/2020;Health;15852;17000;Jacqueline Wilkinson;Donleigh Court;2310;Louisville;KY;40222;375-61-6656;Y;28;70;Y;2;L;Rent;MI;Bachelor;Minor Loss;Ambulance;0;1;TN;Nashville;5;AGENT00793;;A
TXN00001084;A00006984;PLC00006187;19/7/2016;5/7/2020;8/7/2020;Mobile;1162;500;Jerrold Brown;2nd Street;1439;Panama City;FL;32409;655-38-9037;Y;46;54;Y;5;M;Rent;HI;College;Minor Loss;Police;1;1;MA;Aquinnah;12;AGENT01055;VNDR00098;D
TXN00001085;A00009887;PLC00002643;20/11/2014;5/7/2020;8/7/2020;Life;7946;79000;Daniel Pettiford;Northwest 118th Street;604;Oklahoma City;OK;73114;023-56-7964;Y;56;13;Y;3;M;Own;HI;Bachelor;Major Loss;Ambulance;1;1;CA;Carson;17;AGENT00525;VNDR00500;A
TXN00001086;A00007269;PLC00006726;22/2/2016;29/6/2020;4/7/2020;Health;11719;10000;Sharon Garland;Chestnut Street;2315;Montgomery;AL;36107;298-18-0015;N;48;66;Y;6;H;Own;MI;Bachelor;Major Loss;Ambulance;1;1;AK;Anchorage;23;AGENT00390;;A
TXN00001087;A00000568;PLC00009219;18/1/2012;25/6/2020;30/6/2020;Travel;6644;1000;Victor Schroeder;Sioux Terrace;1261;Nashville;TN;37115;600-71-4115;Y;30;51;Y;4;H;Own;MI;High School;Minor Loss;Ambulance;0;1;AK;Anchorage;9;AGENT00496;;A
TXN00001088;A00005932;PLC00005129;1/4/2019;1/7/2020;6/7/2020;Life;6558;24000;Eileen Frazier;West Montgomery Cross Road;205;Savannah;GA;31406;780-28-8467;Y;32;43;Y;4;M;Own;LI;High School;Major Loss;Other;0;1;FL;Panama City Beach;10;AGENT00236;;A
TXN00001089;A00000226;PLC00009269;9/3/2017;1/7/2020;6/7/2020;Mobile;1147;400;Susie Reynolds;Callan Avenue;424;San Leandro;CA;94577;513-03-1730;N;58;8;Y;2;H;Rent;MI;Masters;Total Loss;None;1;1;MD;Pasadena;18;AGENT00383;VNDR00582;A
TXN00001090;A00009331;PLC00005478;8/7/2010;27/6/2020;2/7/2020;Travel;5822;2000;David Huard;South Villa Avenue;7132;Oklahoma City;OK;73159;879-59-9386;Y;33;11;Y;3;L;Own;MI;Bachelor;Total Loss;Police;0;1;TN;Nashville;10;AGENT00128;;A
TXN00001091;A00000408;PLC00007521;19/5/2014;7/7/2020;9/7/2020;Travel;6608;5000;Victor Carbone;Waverly Avenue;416;Baltimore;MD;21225;075-21-9839;Y;48;83;Y;6;M;Mortgage;LI;Bachelor;Total Loss;Police;0;1;MD;Millersville;5;AGENT01121;VNDR00126;A
TXN00001092;A00001436;PLC00000591;29/4/2011;30/6/2020;5/7/2020;Life;8551;76000;Christina Mondell;Maple Street;475;Holyoke;MA;1040;605-69-9930;Y;30;107;Y;6;H;Mortgage;LI;College;Minor Loss;None;0;0;FL;Panama City;15;AGENT00258;;A
TXN00001093;A00009274;PLC00000233;4/11/2011;11/7/2020;11/7/2020;Property;8648;19000;Ernest Vela;Norma Lane;17623;Fountain;FL;32438;888-40-1460;Y;32;33;Y;3;L;Rent;LI;NA;Major Loss;None;1;0;MA;Everett;9;AGENT00434;VNDR00483;A
TXN00001094;A00000038;PLC00004047;1/4/2013;9/7/2020;10/7/2020;Property;15294;31000;Frank Calderon;John Mallette Drive;3714;Nashville;TN;37218;766-69-4609;Y;56;68;Y;4;M;Rent;MI;NA;Total Loss;Ambulance;0;1;KY;Louisville;20;AGENT00093;VNDR00056;A
TXN00001095;A00001700;PLC00000279;22/4/2019;28/6/2020;3/7/2020;Mobile;993;500;Judith Karr;West Kerry Lane;5157;Glendale;AZ;85308;371-99-2432;N;35;119;N;6;M;Mortgage;LI;High School;Major Loss;None;1;1;MD;Edgewater;7;AGENT00819;VNDR00521;A
TXN00001096;A00007729;PLC00001967;10/4/2011;11/7/2020;11/7/2020;Life;8082;75000;Latoya Mcninch;North Peniel Avenue;3820;Bethany;OK;73008;216-48-2851;N;48;103;Y;6;L;Own;MI;High School;Minor Loss;Police;1;1;CT;Manchester;5;AGENT00054;VNDR00418;A
TXN00001097;A00002617;PLC00003808;8/2/2019;28/6/2020;3/7/2020;Mobile;618;700;Jennefer Shields;Montgomery Street;60;Springfield;MA;1151;086-17-6612;Y;27;98;Y;2;M;Mortgage;MI;High School;Minor Loss;None;1;0;CA;Bakersfield;18;AGENT00600;VNDR00238;A
TXN00001098;A00001692;PLC00002000;14/9/2017;8/7/2020;10/7/2020;Property;8288;22000;Tom Sandoval;Chalmers Avenue;108;Glen Burnie;MD;21061;295-25-3027;Y;53;102;Y;5;L;Own;HI;Bachelor;Minor Loss;Police;1;0;AR;Fayetteville;22;AGENT00402;VNDR00293;A
TXN00001099;A00004636;PLC00006651;16/1/2013;5/7/2020;8/7/2020;Travel;5494;1000;John Mcpherson;Deronia Avenue;7911;Louisville;KY;40222;686-27-3350;Y;34;10;Y;6;L;Rent;HI;Bachelor;Total Loss;Ambulance;1;1;AR;Fayetteville;3;AGENT00484;VNDR00366;A
TXN00001100;A00003302;PLC00002048;8/2/2019;29/6/2020;4/7/2020;Mobile;879;500;Lawrence Andrews;Canyon Terrace Drive;22709;Castro Valley;CA;94552;336-18-4103;N;61;92;Y;3;H;Rent;MI;College;Total Loss;Ambulance;1;1;CO;Arvada;20;AGENT00949;;A
TXN00001101;A00004115;PLC00005069;17/12/2015;2/7/2020;7/7/2020;Mobile;814;600;Colby Johnson;West Street;201;Annapolis;MD;21401;656-44-6273;Y;30;43;Y;5;L;Own;LI;Bachelor;Major Loss;Police;1;1;VT;Hinesburg;15;AGENT01033;VNDR00008;A
TXN00001102;A00007267;PLC00006603;27/3/2012;1/7/2020;6/7/2020;Property;15899;23000;Kenneth Hunt;Turkey Creek Road;403;Mathews;AL;36052;200-64-8896;Y;59;52;Y;6;L;Mortgage;MI;College;Major Loss;Police;1;0;DC;Washington;0;AGENT00820;;A
TXN00001103;A00001364;PLC00002131;23/4/2015;11/7/2020;11/7/2020;Motor;13836;9000;Esther Bigham;Lotus Avenue;1101;Glen Burnie;MD;21061;720-69-5822;Y;55;86;N;5;M;Mortgage;MI;Bachelor;Major Loss;Police;0;1;KY;Prospect;20;AGENT00813;VNDR00222;A
TXN00001104;A00005690;PLC00006145;28/7/2019;1/7/2020;6/7/2020;Motor;10356;7000;Elizabeth Mcknight;West Myrtle Avenue;8821;Glendale;AZ;85305;621-74-4562;Y;57;119;Y;6;M;Mortgage;MI;Bachelor;Total Loss;None;1;0;GA;Garden City;23;AGENT00860;;A
TXN00001105;A00008127;PLC00004224;29/8/2010;27/6/2020;2/7/2020;Mobile;838;700;Lula Woodruff;Daniels Purchase Way;8243;Millersville;MD;21108;024-55-7838;Y;37;80;Y;7;L;Rent;LI;NA;Total Loss;Other;1;1;CO;Arvada;18;AGENT00084;VNDR00349;A
TXN00001106;A00005384;PLC00004301;9/5/2017;27/6/2020;2/7/2020;Travel;8424;5000;Adam Perez;Cotton Blossom Lane;7030;Montgomery;AL;36117;002-77-0019;Y;30;64;N;2;M;Mortgage;MI;Masters;Total Loss;Other;0;1;MD;Edgewater;14;AGENT00247;;A
TXN00001107;A00009605;PLC00004667;11/6/2015;8/7/2020;10/7/2020;Property;967;23000;Willie Mcintosh;12th Street Northwest;1420;Washington;DC;20005;868-77-9664;Y;43;55;Y;5;M;Rent;LI;High School;Total Loss;Other;0;0;TN;Brentwood;17;AGENT00489;;A
TXN00001108;A00005677;PLC00001302;27/12/2018;9/7/2020;10/7/2020;Property;15181;24000;Randy Yates;Milford Road;72;Manchester;CT;6042;329-72-1931;N;57;35;Y;2;M;Mortgage;HI;NA;Total Loss;Police;1;1;MD;Severn;20;AGENT00376;VNDR00204;A
TXN00001109;A00004365;PLC00009037;21/9/2011;8/7/2020;10/7/2020;Health;11912;3000;Lynne Good;North 55th Avenue;5959;Glendale;AZ;85301;142-57-9266;N;45;110;Y;4;L;Rent;MI;Bachelor;Minor Loss;Police;1;1;OK;Del City;13;AGENT00757;;A
TXN00001110;A00002067;PLC00008784;8/10/2017;28/6/2020;3/7/2020;Health;1963;1000;Irvin Hooker;Bylsma Circle;4306;Panama City;FL;32404;470-76-3685;Y;46;104;Y;7;L;Mortgage;HI;Bachelor;Total Loss;Ambulance;1;0;AK;Anchorage;21;AGENT00169;;A
TXN00001111;A00007380;PLC00006926;16/1/2020;11/7/2020;11/7/2020;Mobile;815;300;Raymond Pound;Dixdale Avenue;1822;Louisville;KY;40210;410-71-2478;Y;38;113;Y;6;L;Rent;HI;High School;Total Loss;Ambulance;1;1;VT;Castleton;7;AGENT01042;;A
TXN00001112;A00001524;PLC00004545;10/8/2014;30/6/2020;5/7/2020;Travel;9872;1000;Ralph Bolden;Old Route 103;130;Chester;VT;5143;185-06-5531;Y;28;8;Y;5;M;Mortgage;MI;High School;Major Loss;Ambulance;1;0;KY;Louisville;15;AGENT00237;VNDR00170;A
TXN00001113;A00003978;PLC00009858;7/5/2016;26/6/2020;1/7/2020;Life;9034;41000;Robert Green;Orchard Road;503;Glen Burnie;MD;21061;817-27-2034;Y;39;88;Y;7;M;Mortgage;MI;Bachelor;Minor Loss;Police;1;0;DC;Washington;14;AGENT00077;;A
TXN00001114;A00009355;PLC00004204;17/10/2015;24/6/2020;29/6/2020;Motor;712;2000;Stephen Shaw;North Powderhorn Drive;424;Fayetteville;AR;72704;400-72-6873;Y;49;38;N;4;M;Own;MI;High School;Major Loss;None;1;1;CT;Manchester;15;AGENT00154;;A
TXN00001115;A00004586;PLC00004295;23/1/2019;29/6/2020;4/7/2020;Life;5969;18000;Christopher Hatfield;White Cap Way;133;Panama City Beach;FL;32407;306-56-1670;Y;27;92;Y;3;L;Own;LI;Bachelor;Major Loss;Ambulance;0;1;DC;Washington;6;AGENT00692;VNDR00222;A
TXN00001116;A00004045;PLC00001852;12/6/2016;9/7/2020;10/7/2020;Property;15018;23000;Emely Medas;Highland Street;86;Manchester;CT;6040;161-49-0568;N;31;79;Y;4;M;Mortgage;LI;MD;Minor Loss;None;1;1;CA;Alameda;17;AGENT00082;VNDR00075;A
TXN00001117;A00002873;PLC00008723;18/10/2013;5/7/2020;8/7/2020;Mobile;816;700;Jeffrey Geimer;Bullard Drive;6100;Oakland;CA;94611;217-47-3946;N;40;51;Y;3;L;Mortgage;HI;MD;Total Loss;Police;1;1;CA;Union City;6;AGENT01035;VNDR00389;A
TXN00001118;A00008398;PLC00002122;31/1/2016;28/6/2020;3/7/2020;Health;15487;2000;Paul Power;East Blue Stone Drive;3652;Fayetteville;AR;72764;512-52-1896;Y;44;55;Y;6;M;Own;HI;Bachelor;Minor Loss;Other;1;1;CO;Arvada;9;AGENT00655;VNDR00592;A
TXN00001119;A00000281;PLC00006959;22/2/2012;13/7/2020;13/7/2020;Motor;8509;5000;Delbert Mccandless;West Deane Street;1931;Fayetteville;AR;72703;449-60-6590;N;51;8;Y;7;L;Mortgage;HI;Masters;Minor Loss;Police;0;1;AK;Anchorage;23;AGENT00013;VNDR00289;A
TXN00001120;A00009279;PLC00007271;21/6/2015;12/7/2020;12/7/2020;Travel;589;5000;Ernest Coker;Debbie Drive;629;Nashville;TN;37076;126-80-2428;N;54;53;Y;2;L;Own;MI;Masters;Total Loss;Ambulance;1;1;GA;Pooler;17;AGENT00686;VNDR00386;A
TXN00001121;A00006953;PLC00004367;6/7/2013;5/7/2020;8/7/2020;Property;11735;34000;Eve Camren;Benning Road Northeast;4339;Washington;DC;20019;841-45-9547;Y;31;111;Y;7;M;Mortgage;HI;Masters;Minor Loss;Police;0;0;AR;Fayetteville;22;AGENT00347;VNDR00096;A
TXN00001122;A00000402;PLC00004934;26/6/2012;30/6/2020;5/7/2020;Mobile;104;300;Eddie Banks;Boxer Court;1987;San Lorenzo;CA;94580;843-91-1419;Y;35;9;Y;2;M;Mortgage;MI;Bachelor;Major Loss;None;0;1;KY;Louisville;0;AGENT00837;;A
TXN00001123;A00000955;PLC00009422;11/2/2019;9/7/2020;11/7/2020;Property;10053;40000;June Wang;Middle Turnpike East;236;Manchester;CT;6040;364-11-9647;Y;31;12;Y;5;M;Own;LI;Masters;Minor Loss;Other;1;0;MD;Edgewater;13;AGENT01067;VNDR00139;A
TXN00001124;A00002333;PLC00005371;5/5/2015;26/6/2020;1/7/2020;Life;7118;83000;Bonita Yockey;Coleman Boulevard;112;Savannah;GA;31408;196-54-6045;Y;59;116;Y;5;M;Mortgage;MI;High School;Minor Loss;Police;1;0;TN;Nashville;7;AGENT00979;VNDR00422;A
TXN00001125;A00008956;PLC00004790;19/11/2017;3/7/2020;8/7/2020;Mobile;671;400;Eva Ledesma;Southwest 128th Street;1205;Oklahoma City;OK;73170;636-82-1982;Y;42;72;Y;2;L;Mortgage;LI;College;Major Loss;Police;1;1;DC;Washington;6;AGENT00492;VNDR00004;A
TXN00001126;A00005066;PLC00001767;25/6/2010;10/7/2020;11/7/2020;Travel;7048;4000;Grace Trower;Orange Street;84;Barre;VT;5641;144-88-1260;Y;45;12;Y;5;L;Mortgage;MI;Bachelor;Minor Loss;Ambulance;1;1;MA;Palmer;1;AGENT00199;VNDR00574;A
TXN00001127;A00003523;PLC00002768;26/9/2015;28/6/2020;3/7/2020;Mobile;1138;600;Paul Wasinger;Seventh Street;1909;Berkeley;CA;94710;676-84-5278;Y;52;108;Y;5;L;Own;HI;Bachelor;Major Loss;Police;1;0;FL;Panama City;20;AGENT00468;;A
TXN00001128;A00008487;PLC00000271;10/7/2010;27/6/2020;2/7/2020;Motor;12786;5000;Betty Alvarez;West Missouri Avenue;5747;Glendale;AZ;85301;019-50-1963;Y;27;29;Y;5;L;Own;LI;MD;Major Loss;Police;0;0;AL;Montgomery;8;AGENT00729;VNDR00587;A
TXN00001129;A00002881;PLC00000099;9/1/2017;11/7/2020;12/7/2020;Mobile;1185;400;Sybil Mantini;East Pebblestone Drive;3065;Fayetteville;AR;72701;381-94-0035;Y;49;24;Y;6;H;Own;MI;Bachelor;Total Loss;Ambulance;1;1;CO;Arvada;19;AGENT00425;;A
TXN00001130;A00006520;PLC00009887;16/1/2012;29/6/2020;4/7/2020;Mobile;1154;700;Elizabeth Chavarria;Frederick Douglass Avenue;1124;Oklahoma City;OK;73117;646-73-1191;Y;42;71;Y;7;M;Rent;HI;High School;Minor Loss;Police;1;1;CA;Fremont;18;AGENT00247;VNDR00186;A
TXN00001131;A00000168;PLC00000438;13/5/2013;8/7/2020;10/7/2020;Travel;5579;2000;Thomas Becnel;Rosa L Parks Boulevard;1400;Nashville;TN;37208;334-60-6682;Y;44;86;Y;3;M;Rent;LI;Bachelor;Total Loss;None;1;1;DC;Washington;11;AGENT00071;VNDR00134;A
TXN00001132;A00007560;PLC00007289;22/10/2013;29/6/2020;4/7/2020;Mobile;605;400;Regina Turrie;Cambridge Street;18;Manchester;CT;6042;827-46-4688;Y;47;93;Y;3;H;Rent;MI;High School;Minor Loss;None;0;0;AL;Montgomery;5;AGENT00329;;A
TXN00001133;A00007126;PLC00001170;22/4/2019;10/7/2020;11/7/2020;Travel;8227;4000;Cynthia Lollar;Lakewood Drive;15;Thunderbolt;GA;31410;528-36-5708;N;57;16;Y;5;M;Mortgage;MI;High School;Minor Loss;Ambulance;1;0;GA;Savannah;14;AGENT00607;;A
TXN00001134;A00008044;PLC00000841;25/9/2017;1/7/2020;6/7/2020;Mobile;816;600;Olga Caudle;Clay Avenue;1309;Panama City;FL;32401;103-73-9865;Y;39;112;Y;6;H;Mortgage;MI;Bachelor;Major Loss;Other;0;1;AL;Montgomery;3;AGENT00367;VNDR00366;A
TXN00001135;A00000867;PLC00003461;14/2/2018;11/7/2020;12/7/2020;Travel;7154;1000;Vanessa Jones;Russell Street;3008;Berkeley;CA;94705;481-61-5048;Y;54;75;Y;5;M;Own;HI;Bachelor;Total Loss;Ambulance;1;1;MA;Fitchburg;18;AGENT00652;;A
TXN00001136;A00009484;PLC00004994;14/12/2010;26/6/2020;1/7/2020;Motor;13442;10000;Sonya Isaacs;Buckland Hills Drive;345;Manchester;CT;6042;854-55-5384;N;63;109;Y;2;L;Own;MI;Bachelor;Minor Loss;Police;1;0;MD;Laurel;6;AGENT00077;VNDR00151;A
TXN00001137;A00004758;PLC00005018;20/1/2020;2/7/2020;7/7/2020;Property;1129;25000;Nancy Hill;Townes Drive;295;Nashville;TN;37211;425-38-8343;Y;35;102;Y;3;L;Rent;MI;Bachelor;Minor Loss;None;1;0;AZ;Glendale;6;AGENT01164;VNDR00099;A
TXN00001138;A00009285;PLC00005671;26/4/2019;4/7/2020;9/7/2020;Health;18739;4000;Lisa Yarrington;Johns Road;12061;Anchorage;AK;99515;310-81-8785;Y;63;118;Y;2;H;Mortgage;HI;High School;Total Loss;Ambulance;0;1;TN;Nashville;18;AGENT00989;VNDR00277;D
TXN00001139;A00002847;PLC00007752;2/6/2010;30/6/2020;5/7/2020;Motor;10397;9000;Mary Leon;Alexander Drive;325;Lynn Haven;FL;32444;113-67-2159;N;50;20;Y;3;L;Mortgage;MI;Bachelor;Major Loss;Police;1;1;GA;Savannah;20;AGENT00194;;A
TXN00001140;A00004620;PLC00008337;3/4/2019;14/7/2020;14/7/2020;Health;1001;14000;Jeannette Smith;Don Juan Court;3100;Montgomery;AL;36110;392-97-1556;Y;61;12;Y;5;M;Mortgage;HI;High School;Minor Loss;Ambulance;1;1;VT;Pawlet;11;AGENT01120;VNDR00597;A
TXN00001141;A00005941;PLC00002612;7/10/2018;12/7/2020;12/7/2020;Travel;5712;3000;Louise Poss;Holly Avenue;501;Pooler;GA;31322;877-63-6012;N;51;52;Y;4;M;Rent;HI;MD;Minor Loss;Ambulance;0;1;VT;;19;AGENT00206;VNDR00037;A
TXN00001142;A00008749;PLC00004029;28/10/2013;11/7/2020;12/7/2020;Health;1416;8000;Joellen Thompson;Greenwich Circle;38676;Fremont;CA;94536;093-14-8486;Y;61;115;Y;7;L;Mortgage;LI;Masters;Minor Loss;Ambulance;1;1;AL;Montgomery;16;AGENT01127;;A
TXN00001143;A00007461;PLC00006846;3/8/2014;13/7/2020;13/7/2020;Health;11111;18000;Kerri Bissonnette;Rosewood Avenue;1505;Louisville;KY;40204;738-73-7535;Y;34;74;Y;7;H;Mortgage;MI;Bachelor;Minor Loss;Police;1;1;AK;Anchorage;11;AGENT00933;;A
TXN00001144;A00006150;PLC00001935;9/5/2016;30/6/2020;5/7/2020;Health;19487;10000;Lucy Mcclure;Lydall Street;318;Manchester;CT;6042;650-55-5677;Y;42;99;Y;3;M;Own;LI;NA;Major Loss;Police;1;0;CA;Hayward;18;AGENT00567;VNDR00592;A
TXN00001145;A00003394;PLC00008985;27/1/2017;4/7/2020;9/7/2020;Life;6157;29000;Susan Corrigan;Dunbarton Road;829;Montgomery;AL;36117;232-70-2058;Y;54;28;Y;6;H;Mortgage;MI;Bachelor;Minor Loss;Police;1;1;CA;Castro Valley;7;AGENT00183;VNDR00594;A
TXN00001146;A00002431;PLC00008710;14/5/2019;10/7/2020;12/7/2020;Life;7417;21000;Flora Scipioni;Barre Road;2169;Hubbardston;MA;1452;625-94-9448;Y;48;32;Y;2;M;Rent;LI;Masters;Major Loss;Police;1;1;CA;Newark;19;AGENT00321;;A
TXN00001147;A00001725;PLC00004468;22/6/2011;9/7/2020;11/7/2020;Motor;11416;8000;Harold Avery;Sommerville Drive;3437;Montgomery;AL;36111;655-73-5596;N;61;116;Y;2;M;Rent;MI;Bachelor;Minor Loss;Ambulance;0;0;AR;Fayetteville;4;AGENT00327;VNDR00369;A
TXN00001148;A00004828;PLC00007641;2/8/2012;7/7/2020;10/7/2020;Property;11632;39000;Matt Yokum;Briarlea Court;9436;Montgomery;AL;36117;483-61-5288;Y;47;76;Y;3;M;Rent;MI;Bachelor;Minor Loss;Police;1;0;DC;Washington;5;AGENT00069;VNDR00128;A
TXN00001149;A00002751;PLC00003084;25/7/2012;28/6/2020;3/7/2020;Motor;13808;2000;Jennifer Paulson;East Tall Oaks Drive;2224;Fayetteville;AR;72703;528-93-7001;Y;35;82;Y;2;L;Rent;HI;Bachelor;Major Loss;Ambulance;1;1;VT;Windham;13;AGENT00213;VNDR00267;A
